+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|constant3                                                                     ; 0     ; 10             ; 0            ; 10             ; 10     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator8                                                                   ; 24    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|constant2                                                                     ; 0     ; 10             ; 0            ; 10             ; 10     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter_row|Counteri|auto_generated|cmpr1                                     ; 20    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter_row|Counteri|auto_generated                                           ; 4     ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter_row                                                                   ; 22    ; 1              ; 18           ; 1              ; 11     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator3|LogicalBitOperatori|u0                                  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator3|LogicalBitOperatori                                     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator3                                                         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator2|LogicalBitOperatori|u0                                  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator2|LogicalBitOperatori                                     ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator2                                                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator1|LogicalBitOperatori|u0                                  ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator1|LogicalBitOperatori                                     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|logical_bit_operator1                                                         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator2                                                                   ; 24    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator3                                                                   ; 24    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator4                                                                   ; 24    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator5                                                                   ; 14    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter|Counteri|auto_generated|cmpr1                                         ; 10    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter|Counteri|auto_generated                                               ; 4     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter                                                                       ; 17    ; 1              ; 13           ; 1              ; 6      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|valid_out_0                                                                   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator1                                                                   ; 24    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|comparator                                                                    ; 24    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter_col|Counteri|auto_generated|cmpr1                                     ; 20    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter_col|Counteri|auto_generated                                           ; 4     ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|counter_col                                                                   ; 22    ; 1              ; 18           ; 1              ; 11     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|eof_out_0                                                                     ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|valid_in_0                                                                    ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0|clock_0                                                                       ; 3     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_generate_signals_0                                                                               ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|eof_in_0                                                                                                                            ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|diff_out_0                                                                                                                          ; 10    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast48|Outputi|u0                                                       ; 9     ; 1              ; 0            ; 1              ; 9      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast48|Outputi                                                          ; 9     ; 1              ; 0            ; 1              ; 8      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast48                                                                  ; 8     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast47|Outputi|u0                                                       ; 25    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast47|Outputi                                                          ; 25    ; 3              ; 0            ; 3              ; 26     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast47                                                                  ; 24    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast46|Outputi|u0                                                       ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast46|Outputi                                                          ; 9     ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast46                                                                  ; 8     ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast45|Outputi|u0                                                       ; 11    ; 0              ; 0            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast45|Outputi                                                          ; 11    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast45                                                                  ; 10    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast44|Outputi|u0                                                       ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast44|Outputi                                                          ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast44                                                                  ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast43|Outputi|u0                                                       ; 11    ; 0              ; 0            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast43|Outputi                                                          ; 11    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast43                                                                  ; 10    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast42|Outputi|u0                                                       ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast42|Outputi                                                          ; 9     ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast42                                                                  ; 8     ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast41|Outputi|u0                                                       ; 11    ; 0              ; 0            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast41|Outputi                                                          ; 11    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast41                                                                  ; 10    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast40|Outputi|u0                                                       ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast40|Outputi                                                          ; 13    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast40                                                                  ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast39|Outputi|u0                                                       ; 15    ; 0              ; 0            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast39|Outputi                                                          ; 15    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast39                                                                  ; 15    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast38|Outputi|u0                                                       ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast38|Outputi                                                          ; 13    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast38                                                                  ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast37|Outputi|u0                                                       ; 11    ; 0              ; 0            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast37|Outputi                                                          ; 11    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast37                                                                  ; 10    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast36|Outputi|u0                                                       ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast36|Outputi                                                          ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast36                                                                  ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; The_System|fusion|\gaussian_ip_GN_0:inst_gaussian_ip_GN_0|gaussian_ip_fusion_0|gaussian_ip_fusion_decomposition_3_0|gaussian_ip_fusion_decomposition_3_multiplier_accumulator_0|cast35|Outputi|u0                                                       ; 15    ; 0              ; 0            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
